nbhd_id,chittagong,comilla_south,comilla_north,naryanganj_east,narsingdi,dhamrai,bhaluka,gazipur_north,main,x_1,x_2,x_3,x_4,x_5,x_6,y_1,y_2,y_3,y_4,y_5,y_6,cent_long,cent_lat,strata_main,ineligible,main_sample,backup
304,0,0,0,0,0,0,0,0,1,90.589912,90.580109,90.575188,90.58007,90.589867,90.594795,23.804823,23.804798,23.812597,23.820417,23.820442,23.812643,90.584991,23.81262,1,0,0,
305,0,0,0,0,0,0,0,0,1,90.604637,90.594833,90.589912,90.594795,90.604591,90.60952,23.797047,23.797024,23.804823,23.812643,23.812666,23.804869,90.599716,23.804846,1,0,0,
306,0,0,0,0,0,0,0,0,1,90.207558,90.197754,90.192802,90.197662,90.207466,90.21241,23.819059,23.819012,23.826796,23.834629,23.834677,23.826891,90.202606,23.826845,1,0,0,
316,0,0,0,0,0,0,0,0,1,90.39875,90.388947,90.38401,90.388878,90.398682,90.403618,23.812059,23.812023,23.819815,23.827642,23.827679,23.819885,90.393814,23.819851,1,0,0,
318,0,0,0,0,0,0,0,0,1,90.442825,90.433022,90.428093,90.432961,90.442764,90.447701,23.820021,23.819988,23.827782,23.835608,23.83564,23.827848,90.437897,23.827816,1,0,0,
327,0,0,0,0,0,0,0,0,1,90.413353,90.403549,90.398613,90.403481,90.413284,90.418221,23.835541,23.835505,23.843298,23.851124,23.85116,23.843367,90.408417,23.843332,1,0,0,
328,0,0,0,0,0,0,0,0,1,90.428093,90.418289,90.413353,90.418221,90.428024,90.432961,23.827782,23.827747,23.835541,23.843367,23.843401,23.835608,90.423157,23.835575,1,0,0,
329,0,0,0,0,0,0,0,0,1,90.442764,90.432961,90.428024,90.432899,90.442703,90.447639,23.83564,23.835608,23.843401,23.851227,23.851261,23.843468,90.437828,23.843435,1,0,0,
330,0,0,0,0,0,0,0,0,1,90.457504,90.447701,90.442764,90.447639,90.457443,90.462372,23.827879,23.827848,23.83564,23.843468,23.843498,23.835705,90.452568,23.835674,1,0,0,
331,0,0,0,0,0,0,0,0,1,90.22213,90.212326,90.207375,90.212234,90.222038,90.226982,23.842558,23.84251,23.850296,23.85813,23.858175,23.850389,90.217178,23.850344,1,0,0,
344,0,0,0,0,0,0,0,0,1,90.457443,90.447639,90.442703,90.447578,90.457382,90.462311,23.843498,23.843468,23.851261,23.859087,23.859118,23.851324,90.452507,23.851294,1,0,0,
345,0,0,0,0,0,0,0,0,1,90.472122,90.462311,90.457382,90.462257,90.472061,90.47699,23.851357,23.851324,23.859118,23.866943,23.866976,23.85918,90.467186,23.85915,1,0,0,
367,0,0,0,0,0,0,0,0,1,90.207191,90.197388,90.192436,90.197296,90.207108,90.212051,23.881533,23.881485,23.889271,23.897104,23.897152,23.889366,90.202248,23.889318,1,0,0,
368,0,0,0,0,0,0,0,0,1,90.221947,90.212143,90.207191,90.212051,90.221863,90.226807,23.873795,23.873747,23.881533,23.889366,23.889414,23.881628,90.217003,23.88158,1,0,0,
394,0,0,0,0,0,0,0,0,1,90.192436,90.182625,90.177673,90.182533,90.192345,90.197296,23.889271,23.889221,23.897005,23.904839,23.904888,23.897104,90.187485,23.897055,1,0,0,
395,0,0,0,0,0,0,0,0,1,90.207108,90.197296,90.192345,90.197205,90.207016,90.211967,23.897152,23.897104,23.904888,23.912722,23.912769,23.904985,90.202156,23.904938,1,0,0,
421,0,0,0,0,0,0,0,0,1,90.192345,90.182533,90.177582,90.182442,90.192253,90.197205,23.904888,23.904839,23.912624,23.920458,23.920507,23.912722,90.187393,23.912674,1,0,0,
422,0,0,0,0,0,0,0,0,1,90.207016,90.197205,90.192253,90.197113,90.206924,90.211876,23.912769,23.912722,23.920507,23.928341,23.928389,23.920603,90.202065,23.920555,1,0,0,
440,0,0,0,0,0,0,0,0,1,90.486626,90.476822,90.471886,90.476761,90.486572,90.491501,23.906069,23.906038,23.913834,23.921658,23.921688,23.913893,90.481697,23.913864,1,0,0,
441,0,0,0,0,0,0,0,0,1,90.501312,90.491501,90.486572,90.491447,90.501259,90.506195,23.913923,23.913893,23.921688,23.929512,23.929543,23.921747,90.496384,23.921719,1,0,0,
450,0,0,0,0,0,0,0,0,1,90.206924,90.197113,90.192162,90.197021,90.206833,90.211784,23.928389,23.928341,23.936125,23.943958,23.944006,23.936222,90.201973,23.936174,1,0,0,
468,0,0,0,0,0,0,0,0,1,90.486572,90.476761,90.471825,90.4767,90.486511,90.491447,23.921688,23.921658,23.929451,23.937277,23.937307,23.929512,90.481636,23.929483,1,0,0,
469,0,0,0,0,0,0,0,0,1,90.501259,90.491447,90.486511,90.491394,90.501205,90.506134,23.929543,23.929512,23.937307,23.945131,23.945162,23.937366,90.496323,23.937338,1,0,0,
470,0,0,0,0,0,0,0,0,1,90.515999,90.506195,90.501259,90.506134,90.515945,90.520882,23.921776,23.921747,23.929543,23.937366,23.937395,23.9296,90.51107,23.929571,1,0,0,
493,0,0,0,0,0,0,0,0,1,90.486511,90.4767,90.471764,90.476646,90.486458,90.491394,23.937307,23.937277,23.94507,23.952896,23.952927,23.945131,90.481583,23.945103,1,0,0,
494,0,0,0,0,0,0,0,0,1,90.501205,90.491394,90.486458,90.491333,90.501152,90.506081,23.945162,23.945131,23.952927,23.960751,23.960781,23.952986,90.496269,23.952957,1,0,0,
495,0,0,0,0,0,0,0,0,1,90.515945,90.506134,90.501205,90.506081,90.515892,90.520828,23.937395,23.937366,23.945162,23.952986,23.953014,23.945219,90.511017,23.94519,1,0,0,
516,0,0,0,0,0,0,0,0,1,90.486458,90.476646,90.47171,90.476585,90.486397,90.491333,23.952927,23.952896,23.96069,23.968515,23.968546,23.960751,90.481522,23.960722,1,0,0,
571,0,0,0,0,0,0,0,0,1,90.442078,90.432266,90.427322,90.432198,90.442017,90.44696,24.007452,24.007418,24.015211,24.023037,24.023069,24.015278,90.437141,24.015245,1,0,0,
586,0,0,0,0,0,0,0,0,1,90.427322,90.417503,90.412567,90.417442,90.427261,90.432198,24.015211,24.015177,24.022968,24.030796,24.03083,24.023037,90.422379,24.023003,1,0,0,
587,0,0,0,0,0,0,0,0,1,90.206284,90.196465,90.191513,90.196373,90.2062,90.211151,24.037716,24.037668,24.045452,24.053286,24.053335,24.045549,90.201332,24.045502,1,0,0,
598,0,0,0,0,0,0,0,0,1,90.427261,90.417442,90.412498,90.417374,90.427193,90.432137,24.03083,24.030796,24.038588,24.046413,24.046448,24.038656,90.422318,24.038622,1,0,0,
599,0,0,0,0,0,0,0,0,1,90.2062,90.196373,90.191422,90.196281,90.206108,90.21106,24.053335,24.053286,24.061071,24.068905,24.068953,24.061167,90.201241,24.061121,1,0,0,
609,0,0,0,0,0,0,0,0,1,90.220886,90.21106,90.206108,90.210968,90.220795,90.225746,24.061214,24.061167,24.068953,24.076786,24.076834,24.069048,90.215927,24.069,1,0,0,
171,0,0,0,0,0,0,0,0,1,90.443382,90.433586,90.428665,90.433525,90.443321,90.44825,23.679447,23.679413,23.687206,23.695032,23.695066,23.687273,90.438454,23.687241,2,0,0,
313,0,0,0,0,0,0,0,0,1,90.354599,90.344795,90.339859,90.344727,90.35453,90.359467,23.819702,23.819664,23.827454,23.835283,23.835321,23.827532,90.349663,23.827494,2,0,0,
314,0,0,0,0,0,0,0,0,1,90.369339,90.359535,90.354599,90.359467,90.36927,90.374207,23.811949,23.811913,23.819702,23.827532,23.827568,23.819778,90.364403,23.81974,2,0,1,
315,0,0,0,0,0,0,0,0,1,90.38401,90.374207,90.36927,90.374138,90.383942,90.388878,23.819815,23.819778,23.827568,23.835398,23.835434,23.827642,90.379074,23.827606,2,0,0,
325,0,0,0,0,0,0,0,0,1,90.36927,90.359467,90.35453,90.359398,90.369202,90.374138,23.827568,23.827532,23.835321,23.843149,23.843187,23.835398,90.364334,23.83536,2,0,0,1
332,0,0,0,0,0,0,0,0,1,90.236794,90.226982,90.222038,90.226898,90.236702,90.241653,23.850435,23.850389,23.858175,23.866009,23.866055,23.858269,90.231842,23.858223,2,0,0,
340,0,0,0,0,0,0,0,0,1,90.398613,90.388809,90.383873,90.388741,90.398544,90.403481,23.843298,23.843262,23.851053,23.858881,23.858915,23.851124,90.393677,23.851089,2,0,0,
369,0,0,0,0,0,0,0,0,1,90.236618,90.226807,90.221863,90.226723,90.236534,90.241478,23.881674,23.881628,23.889414,23.897245,23.897291,23.889505,90.231667,23.88946,2,0,0,
396,0,0,0,0,0,0,0,0,1,90.221863,90.212051,90.207108,90.211967,90.221771,90.226723,23.889414,23.889366,23.897152,23.904985,23.905031,23.897245,90.216911,23.8972,2,0,0,
397,0,0,0,0,0,0,0,0,1,90.236534,90.226723,90.221771,90.226631,90.236443,90.241394,23.897291,23.897245,23.905031,23.912865,23.91291,23.905125,90.231583,23.905079,2,0,0,
423,0,0,0,0,0,0,0,0,1,90.221771,90.211967,90.207016,90.211876,90.221687,90.226631,23.905031,23.904985,23.912769,23.920603,23.92065,23.912865,90.216827,23.912819,2,0,0,
451,0,0,0,0,0,0,0,0,1,90.221687,90.211876,90.206924,90.211784,90.221596,90.226547,23.92065,23.920603,23.928389,23.936222,23.936268,23.928482,90.216736,23.928436,2,0,0,
467,0,0,0,0,0,0,0,0,1,90.471825,90.462013,90.457077,90.461952,90.471764,90.4767,23.929451,23.92942,23.937214,23.94504,23.94507,23.937277,90.466888,23.937246,2,0,0,
491,0,0,0,0,0,0,0,0,1,90.457077,90.447266,90.442329,90.447205,90.457016,90.461952,23.937214,23.937181,23.944975,23.952801,23.952833,23.94504,90.452141,23.945009,2,0,0,
492,0,0,0,0,0,0,0,0,1,90.471764,90.461952,90.457016,90.461899,90.47171,90.476646,23.94507,23.94504,23.952833,23.960659,23.96069,23.952896,90.466835,23.952866,2,0,0,
514,0,0,0,0,0,0,0,0,1,90.457016,90.447205,90.442268,90.447144,90.456955,90.461899,23.952833,23.952801,23.960594,23.96842,23.968452,23.960659,90.45208,23.960627,2,0,0,
515,0,0,0,0,0,0,0,0,1,90.47171,90.461899,90.456955,90.461838,90.471649,90.476585,23.96069,23.960659,23.968452,23.976278,23.976309,23.968515,90.466774,23.968485,2,0,0,
554,0,0,0,0,0,0,0,0,1,90.442146,90.432327,90.427391,90.432266,90.442078,90.447021,23.991833,23.991798,23.999592,24.007418,24.007452,23.999659,90.437202,23.999626,2,0,0,
585,0,0,0,0,0,0,0,0,1,90.412567,90.402748,90.397804,90.402679,90.412498,90.417442,24.022968,24.022934,24.030725,24.038551,24.038588,24.030796,90.407623,24.030762,2,0,0,
597,0,0,0,0,0,0,0,0,1,90.397804,90.387985,90.383041,90.387917,90.397736,90.402679,24.030725,24.030689,24.038481,24.046307,24.046343,24.038551,90.39286,24.038517,2,0,0,
116,0,0,0,0,0,0,0,0,1,90.458458,90.448669,90.443748,90.448608,90.458397,90.463318,23.577967,23.577934,23.585728,23.593554,23.593586,23.585791,90.453537,23.58576,3,0,0,
117,0,0,0,0,0,0,0,0,1,90.473106,90.463318,90.458397,90.463264,90.473045,90.477966,23.585823,23.585791,23.593586,23.601412,23.601442,23.593647,90.468185,23.593616,3,0,0,
118,0,0,0,0,0,0,0,0,1,90.487808,90.478027,90.473106,90.477966,90.487755,90.492676,23.578056,23.578028,23.585823,23.593647,23.593678,23.585882,90.482887,23.585854,3,0,0,
123,0,0,0,0,0,0,0,0,1,90.443687,90.433899,90.428978,90.433838,90.443626,90.448547,23.601347,23.601315,23.609108,23.616936,23.616968,23.609173,90.438766,23.609142,3,0,0,
132,0,0,0,0,0,0,0,0,1,90.443626,90.433838,90.428917,90.433777,90.443565,90.448494,23.616968,23.616936,23.624727,23.632555,23.632587,23.624794,90.438705,23.624762,3,0,0,
138,0,0,0,0,0,0,0,0,1,90.546425,90.536636,90.531715,90.536583,90.546371,90.551292,23.609463,23.609438,23.617233,23.625057,23.625084,23.617287,90.541504,23.617262,3,0,0,
141,0,0,0,0,0,0,0,0,1,90.443565,90.433777,90.428848,90.433716,90.443504,90.448433,23.632587,23.632555,23.640348,23.648174,23.648207,23.640413,90.438637,23.640381,3,0,0,
157,0,0,0,0,0,0,0,0,1,90.560982,90.551193,90.546272,90.551147,90.560936,90.565857,23.648552,23.648527,23.656322,23.664146,23.664171,23.656374,90.556068,23.656349,3,0,0,
161,0,0,0,0,0,0,0,0,1,90.45816,90.448372,90.443443,90.448311,90.458099,90.463028,23.656065,23.656033,23.663826,23.671652,23.671684,23.663891,90.453232,23.663858,3,0,0,
168,0,0,0,0,0,0,0,0,1,90.560936,90.551147,90.546227,90.551094,90.56089,90.565811,23.664171,23.664146,23.671944,23.679766,23.679792,23.671993,90.556015,23.67197,3,0,0,
178,0,0,0,0,0,0,0,0,1,90.546227,90.53643,90.531509,90.536385,90.546173,90.551094,23.671944,23.671917,23.679714,23.687536,23.687563,23.679766,90.541306,23.679741,3,0,0,
179,0,0,0,0,0,0,0,0,1,90.56089,90.551094,90.546173,90.551048,90.560844,90.565765,23.679792,23.679766,23.687563,23.695387,23.695412,23.687614,90.555969,23.68759,3,0,0,
187,0,0,0,0,0,0,0,0,1,90.531464,90.521667,90.516747,90.521614,90.53141,90.536331,23.695333,23.695307,23.703102,23.710926,23.710953,23.703157,90.526543,23.703131,3,0,0,
188,0,0,0,0,0,0,0,0,1,90.546173,90.536385,90.531464,90.536331,90.546127,90.551048,23.687563,23.687536,23.695333,23.703157,23.703182,23.695387,90.541252,23.69536,3,0,0,
192,0,0,0,0,0,0,0,0,1,90.428596,90.418808,90.413872,90.418739,90.428535,90.433464,23.702826,23.702793,23.710585,23.718412,23.718445,23.710653,90.423668,23.710619,3,0,0,
196,0,0,0,0,0,0,0,0,1,90.516747,90.50695,90.502029,90.506897,90.516693,90.521614,23.703102,23.703074,23.710869,23.718693,23.718721,23.710926,90.511818,23.710899,3,0,0,
197,0,0,0,0,0,0,0,0,1,90.53141,90.521614,90.516693,90.521561,90.531357,90.536285,23.710953,23.710926,23.718721,23.726545,23.726572,23.718777,90.526489,23.71875,3,0,0,
198,0,0,0,0,0,0,0,0,1,90.546127,90.536331,90.53141,90.536285,90.546082,90.551003,23.703182,23.703157,23.710953,23.718777,23.718803,23.711006,90.541206,23.710979,3,0,0,
203,0,0,0,0,0,0,0,0,1,90.384422,90.374626,90.36969,90.374557,90.384354,90.389282,23.726099,23.726063,23.733852,23.741682,23.741718,23.733927,90.379486,23.733891,3,0,0,
216,0,0,0,0,0,0,0,0,1,90.354965,90.345161,90.340233,90.345093,90.354889,90.359825,23.741606,23.741568,23.749359,23.757187,23.757225,23.749435,90.350029,23.749397,3,0,0,
217,0,0,0,0,0,0,0,0,1,90.36969,90.359894,90.354965,90.359825,90.369621,90.374557,23.733852,23.733816,23.741606,23.749435,23.749472,23.741682,90.364761,23.741644,3,0,1,
218,0,0,0,0,0,0,0,0,1,90.384354,90.374557,90.369621,90.374489,90.384285,90.389221,23.741718,23.741682,23.749472,23.757301,23.757338,23.749546,90.379417,23.74951,3,0,0,
230,0,0,0,0,0,0,0,0,1,90.237312,90.227509,90.222565,90.227425,90.237221,90.242165,23.756723,23.756678,23.764463,23.772297,23.772343,23.764555,90.232368,23.764511,3,0,0,
231,0,0,0,0,0,0,0,0,1,90.252052,90.242249,90.237312,90.242165,90.251968,90.256905,23.748981,23.748938,23.756723,23.764555,23.764601,23.756813,90.247108,23.756769,3,0,0,
232,0,0,0,0,0,0,0,0,1,90.266708,90.256905,90.251968,90.256821,90.266624,90.271561,23.756857,23.756813,23.764601,23.772432,23.772476,23.764688,90.261765,23.764645,3,0,0,
233,0,0,0,0,0,0,0,0,1,90.281441,90.271645,90.266708,90.271561,90.281364,90.286301,23.749113,23.749069,23.756857,23.764688,23.764732,23.756943,90.276505,23.756901,3,0,0,
235,0,0,0,0,0,0,0,0,1,90.354889,90.345093,90.340157,90.345016,90.35482,90.359756,23.757225,23.757187,23.764977,23.772806,23.772844,23.765055,90.349953,23.765017,3,0,0,
236,0,0,0,0,0,0,0,0,1,90.369621,90.359825,90.354889,90.359756,90.369553,90.374489,23.749472,23.749435,23.757225,23.765055,23.765091,23.757301,90.364685,23.757263,3,0,0,
237,0,0,0,0,0,0,0,0,1,90.384285,90.374489,90.369553,90.37442,90.384216,90.389153,23.757338,23.757301,23.765091,23.772921,23.772957,23.765165,90.379349,23.765129,3,0,0,1
255,0,0,0,0,0,0,0,0,1,90.31076,90.300957,90.296021,90.30088,90.310684,90.31562,23.764858,23.764816,23.772604,23.780436,23.780476,23.772688,90.305817,23.772646,3,0,0,
257,0,0,0,0,0,0,0,0,1,90.35482,90.345016,90.34008,90.344948,90.354744,90.35968,23.772844,23.772806,23.780596,23.788425,23.788464,23.780674,90.349884,23.780636,3,0,0,
258,0,0,0,0,0,0,0,0,1,90.369553,90.359756,90.35482,90.35968,90.369484,90.37442,23.765091,23.765055,23.772844,23.780674,23.78071,23.772921,90.364616,23.772882,3,0,0,
259,0,0,0,0,0,0,0,0,1,90.384216,90.37442,90.369484,90.374344,90.384148,90.389084,23.772957,23.772921,23.78071,23.78854,23.788576,23.780785,90.37928,23.780748,3,0,0,
260,0,0,0,0,0,0,0,0,1,90.398949,90.389153,90.384216,90.389084,90.39888,90.403816,23.765202,23.765165,23.772957,23.780785,23.780821,23.773027,90.394012,23.772993,3,0,0,
261,0,0,0,0,0,0,0,0,1,90.413612,90.403816,90.39888,90.403748,90.413551,90.41848,23.773064,23.773027,23.780821,23.788647,23.788683,23.78089,90.408684,23.780855,3,0,0,
271,0,0,0,0,0,0,0,0,1,90.222481,90.212677,90.207733,90.212593,90.222389,90.227333,23.780083,23.780035,23.787821,23.795654,23.795702,23.787914,90.217537,23.787868,3,0,0,
275,0,0,0,0,0,0,0,0,1,90.295944,90.28614,90.281197,90.286064,90.29586,90.300804,23.788223,23.788181,23.795969,23.803801,23.803843,23.796055,90.291,23.796013,3,0,0,
277,0,0,0,0,0,0,0,0,1,90.34008,90.330284,90.32534,90.330208,90.340004,90.344948,23.780596,23.780558,23.788347,23.796177,23.796215,23.788425,90.335144,23.788387,3,0,0,
278,0,0,0,0,0,0,0,0,1,90.354744,90.344948,90.340004,90.344872,90.354675,90.359612,23.788464,23.788425,23.796215,23.804045,23.804083,23.796293,90.349808,23.796255,3,0,0,
279,0,0,0,0,0,0,0,0,1,90.369484,90.35968,90.354744,90.359612,90.369408,90.374344,23.78071,23.780674,23.788464,23.796293,23.796329,23.78854,90.364548,23.788502,3,0,0,
280,0,0,0,0,0,0,0,0,1,90.384148,90.374344,90.369408,90.374275,90.384079,90.389015,23.788576,23.78854,23.796329,23.804159,23.804195,23.796404,90.379211,23.796368,3,0,1,
281,0,0,0,0,0,0,0,0,1,90.39888,90.389084,90.384148,90.389015,90.398811,90.403748,23.780821,23.780785,23.788576,23.796404,23.79644,23.788647,90.393951,23.788612,3,0,0,
282,0,0,0,0,0,0,0,0,1,90.413551,90.403748,90.398811,90.403679,90.413483,90.418419,23.788683,23.788647,23.79644,23.804266,23.804302,23.796509,90.408615,23.796474,3,0,0,
290,0,0,0,0,0,0,0,0,1,90.222389,90.212593,90.207642,90.212502,90.222305,90.227249,23.795702,23.795654,23.80344,23.811274,23.811319,23.803534,90.217445,23.803488,3,0,0,
296,0,0,0,0,0,0,0,0,1,90.3106,90.300804,90.29586,90.30072,90.310524,90.315468,23.796095,23.796055,23.803843,23.811672,23.811714,23.803925,90.305664,23.803885,3,0,0,
297,0,0,0,0,0,0,0,0,1,90.340004,90.330208,90.325264,90.330132,90.339935,90.344872,23.796215,23.796177,23.803967,23.811796,23.811834,23.804045,90.335068,23.804007,3,0,0,
299,0,0,0,0,0,0,0,0,1,90.369408,90.359612,90.354675,90.359535,90.369339,90.374275,23.796329,23.796293,23.804083,23.811913,23.811949,23.804159,90.364471,23.804121,3,0,0,
301,0,0,0,0,0,0,0,0,1,90.398811,90.389015,90.384079,90.388947,90.39875,90.403679,23.79644,23.796404,23.804195,23.812023,23.812059,23.804266,90.393883,23.804232,3,0,1,
307,0,0,0,0,0,0,0,0,1,90.222305,90.212502,90.207558,90.21241,90.222214,90.227158,23.811319,23.811274,23.819059,23.826891,23.826939,23.819153,90.217361,23.819107,3,0,0,
308,0,0,0,0,0,0,0,0,1,90.236961,90.227158,90.222214,90.227074,90.236877,90.241821,23.819199,23.819153,23.826939,23.834772,23.834818,23.82703,90.232018,23.826986,3,0,0,
317,0,0,0,0,0,0,0,0,1,90.413422,90.403618,90.398682,90.403549,90.413353,90.418289,23.819921,23.819885,23.827679,23.835505,23.835541,23.827747,90.408485,23.827713,3,0,0,
319,0,0,0,0,0,0,0,0,1,90.222214,90.21241,90.207466,90.212326,90.22213,90.227074,23.826939,23.826891,23.834677,23.84251,23.842558,23.834772,90.21727,23.834724,3,0,0,
320,0,0,0,0,0,0,0,0,1,90.236877,90.227074,90.22213,90.226982,90.236794,90.241737,23.834818,23.834772,23.842558,23.850389,23.850435,23.842649,90.231934,23.842604,3,0,0,
321,0,0,0,0,0,0,0,0,1,90.251625,90.241821,90.236877,90.241737,90.251541,90.256485,23.827076,23.82703,23.834818,23.842649,23.842695,23.834908,90.246681,23.834864,3,0,0,
342,0,0,0,0,0,0,0,0,1,90.428024,90.418221,90.413284,90.418159,90.427963,90.432899,23.843401,23.843367,23.85116,23.858986,23.85902,23.851227,90.423096,23.851194,3,0,0,
359,0,0,0,0,0,0,0,0,1,90.457382,90.447578,90.442642,90.447517,90.457321,90.462257,23.859118,23.859087,23.866879,23.874706,23.874737,23.866943,90.452446,23.866913,3,0,0,
360,0,0,0,0,0,0,0,0,1,90.472061,90.462257,90.457321,90.462196,90.472,90.476936,23.866976,23.866943,23.874737,23.882563,23.882595,23.8748,90.467125,23.874769,3,0,0,
384,0,0,0,0,0,0,0,0,1,90.472,90.462196,90.45726,90.462135,90.471947,90.476875,23.882595,23.882563,23.890356,23.898182,23.898214,23.890419,90.467072,23.890388,3,0,0,
412,0,0,0,0,0,0,0,0,1,90.471947,90.462135,90.457199,90.462074,90.471886,90.476822,23.898214,23.898182,23.905975,23.913801,23.913834,23.906038,90.46701,23.906008,3,0,0,
572,0,0,0,0,0,0,0,0,1,90.221153,90.211334,90.206375,90.211243,90.221062,90.226013,24.01436,24.014313,24.022099,24.029932,24.029978,24.022194,90.216194,24.022146,3,0,0,
600,0,0,0,0,0,0,0,0,1,90.22097,90.211151,90.2062,90.21106,90.220886,90.225838,24.045597,24.045549,24.053335,24.061167,24.061214,24.053429,90.216019,24.053383,3,0,0,
610,0,0,0,0,0,0,0,0,1,90.235573,90.225746,90.220795,90.225662,90.235481,90.24044,24.069094,24.069048,24.076834,24.084665,24.084713,24.076927,90.230614,24.076881,3,0,0,
618,0,0,0,0,0,0,0,0,1,90.250259,90.24044,90.235481,90.240349,90.250175,90.255127,24.076973,24.076927,24.084713,24.092545,24.09259,24.084805,90.245308,24.084759,3,0,0,
160,0,0,0,0,0,0,0,0,1,90.443443,90.433655,90.428726,90.433586,90.443382,90.448311,23.663826,23.663794,23.671587,23.679413,23.679447,23.671652,90.438515,23.671621,4,0,1,
172,0,0,0,0,0,0,0,0,1,90.458099,90.448311,90.443382,90.44825,90.458038,90.462967,23.671684,23.671652,23.679447,23.687273,23.687304,23.67951,90.453171,23.67948,4,0,0,
173,0,0,0,0,0,0,0,0,1,90.472755,90.462967,90.458038,90.462906,90.472702,90.477623,23.679541,23.67951,23.687304,23.695129,23.69516,23.687366,90.467834,23.687336,4,0,0,
182,0,0,0,0,0,0,0,0,1,90.458038,90.44825,90.443321,90.448189,90.457977,90.462906,23.687304,23.687273,23.695066,23.702892,23.702923,23.695129,90.453117,23.695099,4,0,0,
183,0,0,0,0,0,0,0,0,1,90.472702,90.462906,90.457977,90.462845,90.472641,90.47757,23.69516,23.695129,23.702923,23.710749,23.710781,23.702986,90.467773,23.702955,4,0,0,
186,0,0,0,0,0,0,0,0,1,90.5168,90.507004,90.502083,90.50695,90.516747,90.521667,23.687483,23.687454,23.69525,23.703074,23.703102,23.695307,90.511871,23.695278,4,0,0,
298,0,0,0,0,0,0,0,0,1,90.354675,90.344872,90.339935,90.344795,90.354599,90.359535,23.804083,23.804045,23.811834,23.819664,23.819702,23.811913,90.349739,23.811874,4,0,0,
322,0,0,0,0,0,0,0,0,1,90.266289,90.256485,90.251541,90.256401,90.266205,90.271149,23.834951,23.834908,23.842695,23.850527,23.850571,23.842783,90.261345,23.842739,4,0,0,
324,0,0,0,0,0,0,0,0,1,90.2957,90.285896,90.28096,90.28582,90.295624,90.300568,23.835081,23.835039,23.842827,23.850657,23.8507,23.842911,90.290764,23.842869,4,0,0,
326,0,0,0,0,0,0,0,0,1,90.398682,90.388878,90.383942,90.388809,90.398613,90.403549,23.827679,23.827642,23.835434,23.843262,23.843298,23.835505,90.393745,23.83547,4,0,0,
333,0,0,0,0,0,0,0,0,1,90.251541,90.241737,90.236794,90.241653,90.251457,90.256401,23.842695,23.842649,23.850435,23.858269,23.858313,23.850527,90.246597,23.850483,4,0,0,
334,0,0,0,0,0,0,0,0,1,90.266205,90.256401,90.251457,90.256317,90.266121,90.271072,23.850571,23.850527,23.858313,23.866144,23.86619,23.858402,90.261261,23.858358,4,0,0,
335,0,0,0,0,0,0,0,0,1,90.28096,90.271149,90.266205,90.271072,90.280876,90.28582,23.842827,23.842783,23.850571,23.858402,23.858444,23.850657,90.276016,23.850615,4,0,0,
337,0,0,0,0,0,0,0,0,1,90.310371,90.300568,90.295624,90.300484,90.310295,90.315231,23.842953,23.842911,23.8507,23.85853,23.858572,23.850782,90.305428,23.850742,4,0,0,
339,0,0,0,0,0,0,0,0,1,90.339783,90.329979,90.325043,90.329903,90.339714,90.34465,23.843073,23.843033,23.850822,23.858652,23.858692,23.850903,90.334846,23.850863,4,0,0,
347,0,0,0,0,0,0,0,0,1,90.251457,90.241653,90.236702,90.241562,90.251373,90.256317,23.858313,23.858269,23.866055,23.873886,23.873932,23.866144,90.246513,23.8661,4,0,0,
348,0,0,0,0,0,0,0,0,1,90.266121,90.256317,90.251373,90.256233,90.266045,90.270988,23.86619,23.866144,23.873932,23.881763,23.881807,23.87402,90.261177,23.873978,4,0,0,
353,0,0,0,0,0,0,0,0,1,90.369125,90.359322,90.354385,90.359253,90.369057,90.373993,23.858807,23.858768,23.86656,23.874388,23.874426,23.866634,90.364189,23.866598,4,0,1,
398,0,0,0,0,0,0,0,0,1,90.251289,90.241478,90.236534,90.241394,90.251205,90.256149,23.889551,23.889505,23.897291,23.905125,23.905169,23.897383,90.246338,23.897339,4,0,0,
424,0,0,0,0,0,0,0,0,1,90.236443,90.226631,90.221687,90.226547,90.236359,90.241302,23.91291,23.912865,23.92065,23.928482,23.92853,23.920742,90.231499,23.920698,4,0,0,
439,0,0,0,0,0,0,0,0,1,90.471886,90.462074,90.457138,90.462013,90.471825,90.476761,23.913834,23.913801,23.921595,23.92942,23.929451,23.921658,90.466949,23.921627,4,0,0,
452,0,0,0,0,0,0,0,0,1,90.236359,90.226547,90.221596,90.226456,90.236267,90.241219,23.92853,23.928482,23.936268,23.944101,23.944147,23.936361,90.231407,23.936316,4,0,0,
465,0,0,0,0,0,0,0,0,1,90.44239,90.432579,90.427643,90.432518,90.442329,90.447266,23.929356,23.929323,23.937117,23.944942,23.944975,23.937181,90.437454,23.937149,4,0,0,
466,0,0,0,0,0,0,0,0,1,90.457138,90.447327,90.44239,90.447266,90.457077,90.462013,23.921595,23.921562,23.929356,23.937181,23.937214,23.92942,90.452202,23.92939,4,0,0,
490,0,0,0,0,0,0,0,0,1,90.442329,90.432518,90.427582,90.432457,90.442268,90.447205,23.944975,23.944942,23.952734,23.960562,23.960594,23.952801,90.437393,23.952768,4,0,0,
